¾­Î³¶È
"116.41647, 39.856493"
"nan, nan"
"116.41647, 39.856493"
"116.412668, 39.855938"
"116.411016, 39.855948"
"nan, nan"
"116.410745, 39.855978"
"116.408728, 39.855936"
"116.408358, 39.855921"
"116.408351, 39.855918"
"nan, nan"
"116.408351, 39.855918"
"116.408351, 39.855918"
"116.408351, 39.855918"
"nan, nan"
"116.408185, 39.855933"
"nan, nan"
"116.404365, 39.85576"
"116.401753, 39.855728"
"116.398929, 39.855763"
"nan, nan"
"116.396664, 39.855735"
"nan, nan"
"116.391191, 39.855755"
"nan, nan"
"116.387216, 39.855826"
"116.386421, 39.855851"
"116.385664, 39.855845"
"116.383406, 39.85586"
"116.380522, 39.855365"
"116.380577, 39.853926"
"116.380631, 39.852975"
"116.380656, 39.851785"
"116.380659, 39.851696"
"nan, nan"
"116.380674, 39.851533"
"116.380679, 39.850491"
"116.375689, 39.848853"
"nan, nan"
"116.375039, 39.849029"
"116.373231, 39.849158"
"nan, nan"
"116.372174, 39.849223"
"116.371091, 39.849191"
"nan, nan"
"116.369941, 39.849251"
"116.367761, 39.849279"
"116.366518, 39.849374"
"116.366441, 39.849384"
"116.365773, 39.849344"
"nan, nan"
"116.365653, 39.849344"
"116.365653, 39.849344"
"116.365653, 39.849344"
"116.365653, 39.849344"
"116.365653, 39.849344"
"116.365165, 39.849218"
"116.365005, 39.848183"
"nan, nan"
"116.36497, 39.846996"
"nan, nan"
"116.36493, 39.845933"
"nan, nan"
"116.364805, 39.844684"
"116.362845, 39.844574"
"116.36241, 39.844601"
"116.362128, 39.844564"
"116.360851, 39.844523"
"116.359691, 39.844536"
"116.359211, 39.844534"
"nan, nan"
"116.359201, 39.844529"
"116.358823, 39.844434"
"116.358643, 39.843004"
"nan, nan"
"116.35866, 39.841419"
"nan, nan"
"116.358836, 39.839953"
"nan, nan"
"116.35915, 39.840189"
"116.3593, 39.840134"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.359308, 39.840136"
"116.35923, 39.840049"
"116.35923, 39.840049"
"116.359175, 39.840124"
"116.359188, 39.840131"
"116.359188, 39.840131"
"116.359188, 39.840131"
"116.359188, 39.840131"
"116.359188, 39.840131"
"116.359188, 39.840131"
"116.359188, 39.840131"
"116.359091, 39.840326"
"116.358983, 39.840308"
"116.358838, 39.840279"
"116.358881, 39.840998"
"116.358885, 39.841166"
"116.358885, 39.842189"
"116.358851, 39.843061"
"116.358866, 39.843506"
"116.3589, 39.844406"
"116.359701, 39.844561"
"116.361076, 39.844544"
"116.361431, 39.844519"
"116.361443, 39.844531"
"116.361796, 39.844559"
"116.362695, 39.844589"
"116.364356, 39.844621"
"116.364555, 39.844616"
"116.364555, 39.844616"
"116.364555, 39.844616"
"116.364555, 39.844616"
"116.364555, 39.844616"
"116.364555, 39.844616"
"116.36483, 39.844546"
"116.364916, 39.844558"
"116.364916, 39.844558"
"116.365063, 39.845146"
"116.365113, 39.846074"
"116.365135, 39.847009"
"116.365221, 39.848678"
"116.36541, 39.849293"
"116.36601, 39.849258"
"116.366744, 39.849298"
"116.368154, 39.849266"
"116.369532, 39.849223"
"116.370301, 39.849246"
"116.371387, 39.849224"
"116.372602, 39.849179"
"116.372762, 39.849193"
"116.373684, 39.849219"
"116.374711, 39.849088"
"116.375669, 39.848913"
"116.376744, 39.848686"
"116.378017, 39.848414"
"116.379177, 39.848121"
"116.380211, 39.847919"
"116.380272, 39.847924"
"116.380711, 39.848019"
"116.380844, 39.849224"
"116.380839, 39.849831"
"116.380802, 39.851005"
"116.380792, 39.85236"
"116.380729, 39.853805"
"116.380687, 39.854275"
"116.380689, 39.854298"
"116.380689, 39.854298"
"116.380709, 39.854768"
"116.380707, 39.855183"
"116.380707, 39.855185"
"116.380707, 39.855185"
"116.380707, 39.855185"
"116.380707, 39.855185"
"116.380716, 39.855346"
"116.381312, 39.855485"
"116.381767, 39.855508"
"116.383264, 39.855548"
"116.384734, 39.855546"
"116.386411, 39.855571"
"116.386988, 39.855571"
"116.388123, 39.855588"
"116.390603, 39.855621"
"116.393376, 39.855628"
"116.396019, 39.855601"
"116.398064, 39.855605"
"116.407783, 39.85566"
"116.409458, 39.855656"
"116.410405, 39.855626"
"116.41058, 39.855628"
"116.4111, 39.855656"
"116.413065, 39.855606"
"116.413955, 39.855636"
"116.415121, 39.855723"
"116.41614, 39.855941"
"116.417071, 39.856133"
"116.418386, 39.8564"
"116.419764, 39.856595"
"116.420721, 39.856683"
"116.420812, 39.85659"
"116.421882, 39.85674"
"116.423131, 39.856858"
"116.424814, 39.856986"
"116.425741, 39.857155"
"116.425787, 39.857255"
"116.425787, 39.857255"
"116.425821, 39.858056"
"116.425836, 39.858013"
"116.425767, 39.85856"
"116.425761, 39.859351"
"116.425774, 39.85964"
"116.425616, 39.860205"
"116.425087, 39.861055"
"116.424491, 39.862215"
"116.424444, 39.863205"
"116.424446, 39.864141"
"116.425579, 39.864523"
"116.426591, 39.86452"
"116.426861, 39.864508"
"116.427127, 39.864531"
"116.427604, 39.864506"
"116.429019, 39.864528"
"116.429952, 39.864493"
"116.431652, 39.864535"
"116.432087, 39.864588"
"116.432716, 39.864605"
"116.432882, 39.865081"
"116.432919, 39.866073"
"116.432911, 39.866106"
"116.432927, 39.866651"
"116.433096, 39.868076"
"116.433808, 39.868971"
"116.435493, 39.869041"
"116.437129, 39.869604"
"116.438111, 39.870939"
"116.438424, 39.872406"
"116.438813, 39.873489"
"116.438819, 39.873521"
"116.438858, 39.873707"
"116.439013, 39.874126"
"116.439668, 39.874911"
"116.442663, 39.874737"
"nan, nan"
"116.443864, 39.874711"
"nan, nan"
"116.446269, 39.870079"
"116.446906, 39.870067"
"116.446911, 39.870066"
"116.447306, 39.870081"
"116.448518, 39.870059"
"nan, nan"
"116.451243, 39.870047"
"116.451621, 39.870004"
"116.45212, 39.870032"
"116.453105, 39.870109"
"116.454801, 39.869987"
"nan, nan"
"116.456025, 39.869931"
"116.456613, 39.869924"
"116.458211, 39.869984"
"nan, nan"
"116.460096, 39.869969"
"116.461536, 39.869924"
"nan, nan"
"116.461631, 39.869732"
"nan, nan"
"116.461655, 39.867669"
"nan, nan"
"116.461656, 39.867037"
"nan, nan"
"116.461631, 39.866699"
"116.462173, 39.866618"
"116.464996, 39.866466"
"nan, nan"
"116.466371, 39.866498"
"116.468501, 39.866545"
"116.471286, 39.867412"
"116.471267, 39.868111"
"116.471271, 39.869291"
"116.471266, 39.869581"
"116.471264, 39.869582"
"116.471269, 39.869826"
"116.472016, 39.869936"
"116.473009, 39.869914"
"116.473334, 39.869922"
"116.473417, 39.869854"
"116.474719, 39.869859"
"116.475412, 39.869826"
"116.475419, 39.869836"
"116.475419, 39.869836"
"116.475419, 39.869836"
"116.475419, 39.869836"
"116.475419, 39.869836"
"116.475419, 39.869836"
"116.475419, 39.869836"
"116.475419, 39.869836"
"116.475419, 39.869836"
"116.475419, 39.869836"
"116.475419, 39.869836"
"116.475419, 39.869836"
"116.475419, 39.869836"
"116.475419, 39.869836"
"116.475419, 39.869836"
"116.475419, 39.869836"
"116.475419, 39.869836"
"116.475419, 39.869836"
"116.475419, 39.869836"
"116.475419, 39.869836"
"116.475726, 39.869822"
"116.475747, 39.869514"
"116.475754, 39.869511"
"116.475754, 39.869511"
"116.475754, 39.869511"
"116.475754, 39.869511"
"116.475754, 39.869511"
"116.475754, 39.869511"
"116.475754, 39.869511"
"116.475754, 39.869511"
"116.475754, 39.869511"
"116.475754, 39.869511"
"116.475754, 39.869511"
"116.475754, 39.869511"
"116.475754, 39.869511"
"116.475754, 39.869511"
"116.475754, 39.869511"
"116.475754, 39.869511"
"116.475754, 39.869511"
"116.475754, 39.869511"
"116.475754, 39.869511"
"116.475754, 39.869511"
"116.475754, 39.869511"
"116.475754, 39.869511"
"116.475754, 39.869511"
"116.475754, 39.869511"
"116.475754, 39.869511"
"116.475847, 39.868706"
"116.475834, 39.867859"
"116.475831, 39.867716"
"116.475834, 39.866776"
"116.475171, 39.866488"
"116.473414, 39.8665"
"116.471731, 39.866536"
"116.470607, 39.86655"
"nan, nan"
"116.462623, 39.866694"
"116.46166, 39.867464"
"nan, nan"
"116.461583, 39.867566"
"116.461528, 39.867857"
"nan, nan"
"116.461645, 39.869422"
"116.46166, 39.869467"
"nan, nan"
"116.46164, 39.869697"
"116.458911, 39.870082"
"116.457548, 39.870106"
"116.456078, 39.870114"
"nan, nan"
"116.455528, 39.870106"
"nan, nan"
"116.455523, 39.870102"
"116.455191, 39.870079"
"116.453875, 39.870106"
"116.452495, 39.870149"
"nan, nan"
"116.45176, 39.870149"
"116.450545, 39.870131"
"116.446899, 39.870147"
"116.446729, 39.870152"
"nan, nan"
"116.445586, 39.870116"
"116.444724, 39.870121"
"116.444681, 39.870826"
"nan, nan"
"116.444703, 39.872271"
"nan, nan"
"116.444649, 39.873969"
"nan, nan"
"116.444669, 39.874557"
"116.444689, 39.874589"
"116.444689, 39.874589"
"116.444659, 39.874831"
"116.444081, 39.874909"
"116.441909, 39.874991"
"nan, nan"
"116.440183, 39.878751"
"116.439986, 39.879439"
"116.439794, 39.879721"
"116.439499, 39.881324"
"nan, nan"
"116.439179, 39.884594"
"116.439536, 39.883264"
"nan, nan"
"116.438159, 39.883277"
"116.438029, 39.884438"
"116.438814, 39.884501"
"116.439008, 39.882864"
"nan, nan"
"116.439209, 39.881831"
"116.439924, 39.877937"
"nan, nan"
"116.439471, 39.876057"
"116.438689, 39.874469"
"116.438514, 39.874036"
"116.438089, 39.872479"
"nan, nan"
"116.436876, 39.869799"
"nan, nan"
"116.433773, 39.869432"
"nan, nan"
"116.432991, 39.868239"
"116.432804, 39.867256"
"nan, nan"
"116.431832, 39.867191"
"116.431262, 39.867241"
"116.430671, 39.867229"
"116.429839, 39.867204"
"116.424239, 39.866686"
"nan, nan"
"116.424209, 39.865606"
"116.424102, 39.864665"
"116.424346, 39.863733"
"116.424396, 39.862496"
"116.424641, 39.861636"
"116.425567, 39.860185"
"116.425679, 39.859931"
"116.425686, 39.859515"
"116.425737, 39.85925"
"116.425806, 39.858418"
"116.425329, 39.857415"
"nan, nan"
"116.423726, 39.857291"
"nan, nan"
"116.421032, 39.85721"
"116.419589, 39.857061"
"nan, nan"
"116.417667, 39.856735"
"116.417067, 39.856618"
"116.417011, 39.856591"
"116.417011, 39.856591"
"116.416744, 39.856555"
"116.415431, 39.856308"
"116.412061, 39.855923"
"nan, nan"
"116.41077, 39.855973"
"116.410318, 39.855926"
"116.408908, 39.85592"
"116.408465, 39.855923"
"116.408446, 39.855905"
"nan, nan"
"116.408446, 39.855905"
"116.408446, 39.855905"
"116.408446, 39.855905"
"nan, nan"
"116.408446, 39.855905"
"116.407866, 39.855876"
"116.40627, 39.855853"
"116.404388, 39.855725"
"116.402328, 39.855733"
"116.400178, 39.855706"
"nan, nan"
"116.398373, 39.855765"
"nan, nan"
"116.393648, 39.855656"
"116.391226, 39.855713"
"nan, nan"
"116.387899, 39.855751"
"116.386539, 39.855898"
"116.386473, 39.855908"
"116.385164, 39.855891"
"116.383586, 39.85588"
"116.381554, 39.855896"
"116.380951, 39.855896"
"nan, nan"
"116.380946, 39.855891"
"116.380469, 39.855435"
"nan, nan"
"116.380482, 39.854468"
"116.380544, 39.852605"
"116.380589, 39.852165"
"116.380614, 39.852121"
"116.380626, 39.848493"
"nan, nan"
"116.380496, 39.847859"
"116.379359, 39.848028"
"nan, nan"
"116.375892, 39.848938"
"116.374154, 39.849324"
"116.372891, 39.849511"
"nan, nan"
"116.372142, 39.849488"
"nan, nan"
"116.370892, 39.849288"
"116.369907, 39.849338"
"116.368326, 39.849384"
"116.366836, 39.849389"
"116.366418, 39.849381"
"116.366418, 39.849381"
"116.365186, 39.849168"
"nan, nan"
"116.365, 39.848173"
"116.364925, 39.846059"
"nan, nan"
"116.364878, 39.845486"
"116.364811, 39.844701"
"nan, nan"
"116.362536, 39.844521"
"nan, nan"
"116.361725, 39.844458"
"116.359833, 39.844394"
"116.359261, 39.844486"
"nan, nan"
"116.359123, 39.844531"
"nan, nan"
"116.358756, 39.843733"
"116.358763, 39.842489"
"116.358793, 39.840948"
"nan, nan"
"116.359153, 39.840138"
"nan, nan"
"116.359266, 39.840161"
"116.359266, 39.840161"
"nan, nan"
"116.359266, 39.840161"
"116.359266, 39.840161"
"nan, nan"
"116.359266, 39.840161"
"116.359266, 39.840161"
"nan, nan"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359266, 39.840161"
"116.359101, 39.840206"
"116.359105, 39.840239"
"116.359266, 39.840099"
"116.359308, 39.839946"
"116.359185, 39.839903"
"116.359191, 39.839904"
"116.359191, 39.839904"
"116.359191, 39.839904"
"116.359191, 39.839904"
"116.359191, 39.839904"
"116.359191, 39.839904"
"116.359191, 39.839904"
"116.359191, 39.839904"
"116.359195, 39.839886"
"116.359195, 39.839886"
"116.359103, 39.839949"
"116.35913, 39.840181"
"116.359133, 39.840186"
"116.359133, 39.840186"
"116.359133, 39.840186"
"116.359133, 39.840186"
"116.359133, 39.840186"
"116.359133, 39.840186"
"116.359133, 39.840186"
"116.359133, 39.840186"
"116.359133, 39.840186"
"116.359133, 39.840186"
"116.359133, 39.840186"
"116.359133, 39.840186"
"116.359133, 39.840186"
"116.359133, 39.840186"
"116.359133, 39.840186"
"116.359176, 39.840309"
"116.358963, 39.840313"
"116.358875, 39.840796"
"116.358893, 39.841253"
"116.358873, 39.842156"
"116.358878, 39.843194"
"116.358866, 39.843538"
"116.358888, 39.844094"
"116.358976, 39.844524"
"116.36017, 39.844474"
"116.361441, 39.844411"
"116.361676, 39.844416"
"116.362626, 39.844409"
"116.363973, 39.844519"
"116.364578, 39.844591"
"116.364585, 39.844644"
"116.364585, 39.844644"
"116.364585, 39.844644"
"116.364585, 39.844644"
"116.364826, 39.844644"
"116.36492, 39.844651"
"116.36492, 39.844651"
"116.36511, 39.844898"
"116.365153, 39.846133"
"116.365126, 39.846274"
"116.365148, 39.847459"
"116.365238, 39.848984"
"116.365801, 39.849358"
"116.36603, 39.849339"
"116.371711, 39.849233"
"116.372659, 39.849189"
"116.372806, 39.849224"
"116.374134, 39.849224"
"116.375614, 39.848899"
"116.377042, 39.848591"
"116.378639, 39.848258"
"116.380287, 39.847903"
"116.380762, 39.848493"
"116.380822, 39.849349"
"116.380799, 39.849803"
"116.380739, 39.852295"
"116.380702, 39.853685"
"116.380724, 39.855005"
"116.380711, 39.855308"
"116.380706, 39.855373"
"116.380706, 39.855373"
"116.380706, 39.855373"
"116.380912, 39.855543"
"116.381621, 39.855508"
"116.381699, 39.855535"
"116.383197, 39.855586"
"116.384966, 39.855601"
"116.386616, 39.855608"
"116.386913, 39.855616"
"116.387413, 39.855631"
"116.389318, 39.855688"
"116.391588, 39.855683"
"116.394128, 39.855676"
"116.396658, 39.855673"
"116.398758, 39.855603"
"116.398936, 39.855566"
"116.399673, 39.855653"
"116.40173, 39.855668"
"116.404031, 39.85567"
"116.406485, 39.855681"
"116.408811, 39.855696"
"116.410511, 39.855691"
"116.410551, 39.855683"
"116.411175, 39.8557"
"116.41308, 39.855641"
"116.414788, 39.855726"
"116.415186, 39.855775"
"116.415188, 39.855775"
"116.415188, 39.855775"
"116.415188, 39.855775"
"116.415188, 39.855775"
"116.415188, 39.855775"
"116.415188, 39.855775"
"116.415268, 39.855773"
"116.416145, 39.855976"
"116.417802, 39.856275"
"116.419542, 39.8565"
"116.420832, 39.856551"
"116.420886, 39.856585"
"116.421369, 39.856606"
"116.422771, 39.856741"
"116.424567, 39.85693"
"116.425631, 39.857045"
"116.425854, 39.857186"
"116.425817, 39.857071"
"116.425817, 39.857071"
"116.425817, 39.857071"
"116.425817, 39.857071"
"116.425817, 39.857071"
"116.424486, 39.858821"
"116.424882, 39.859028"
"116.425117, 39.85993"
"116.425396, 39.860416"
"116.424814, 39.861368"
"116.424382, 39.862421"
"116.424391, 39.863606"
"116.424836, 39.864501"
"116.426517, 39.864565"
"116.426862, 39.864555"
"116.427132, 39.864603"
"116.427314, 39.864608"
"116.427314, 39.864608"
"116.427314, 39.864608"
"116.428627, 39.864606"
"116.430587, 39.864603"
"116.431986, 39.864608"
"116.432049, 39.864606"
"116.432471, 39.864606"
"116.432819, 39.865398"
"116.432906, 39.866161"
"116.432902, 39.866158"
"116.432914, 39.866732"
"116.433071, 39.868151"
"116.433569, 39.868952"
"116.435006, 39.869016"
"116.436639, 39.869374"
"116.437904, 39.870417"
"116.438303, 39.871877"
"116.438709, 39.873377"
"116.438858, 39.873727"
"116.438904, 39.873914"
"116.439221, 39.874782"
"116.440106, 39.874854"
"116.441454, 39.874834"
"116.442671, 39.874697"
"116.444188, 39.874679"
"116.444686, 39.874764"
"116.444694, 39.873962"
"116.444701, 39.873801"
"116.444701, 39.873271"
"116.444711, 39.871989"
"116.444739, 39.870892"
"116.444691, 39.870601"
"116.445073, 39.870149"
"116.446678, 39.870117"
"116.447041, 39.870117"
"116.448194, 39.870122"
"116.449271, 39.870114"
"116.449509, 39.870112"
"116.449513, 39.870111"
"116.450295, 39.870132"
"116.451431, 39.870089"
"116.451745, 39.870084"
"116.452106, 39.870086"
"116.45209, 39.870104"
"116.453091, 39.870104"
"116.453668, 39.870102"
"116.453676, 39.870097"
"116.454735, 39.870026"
"116.455981, 39.869951"
"116.456576, 39.869951"
"116.457476, 39.869991"
"116.45911, 39.869987"
"116.460798, 39.869991"
"116.461635, 39.869857"
"116.461636, 39.869327"
"116.46167, 39.868774"
"116.461626, 39.867859"
"116.461626, 39.867017"
"116.461641, 39.866861"
"116.461641, 39.866861"
"116.461805, 39.866646"
"116.462131, 39.866606"
"116.462841, 39.866631"
"116.464316, 39.866645"
"116.4659, 39.866631"
"116.466681, 39.866605"
"116.467044, 39.866635"
"116.468314, 39.86661"
"116.469821, 39.86659"
"116.471107, 39.866616"
"116.471277, 39.867227"
"116.471274, 39.867512"
"116.471266, 39.868249"
"116.471274, 39.869176"
"116.471274, 39.869751"
"116.471307, 39.869939"
"116.471844, 39.869986"
"116.473274, 39.869916"
"116.473791, 39.869919"
"116.475041, 39.869904"
"116.475464, 39.869866"
"116.475464, 39.869861"
"116.475764, 39.869599"
"116.475762, 39.869467"
"116.475762, 39.869467"
"116.475762, 39.869467"
"116.475762, 39.869467"
"116.475762, 39.869467"
"116.475762, 39.869467"
"116.475762, 39.869467"
"116.475762, 39.869467"
"116.475762, 39.869467"
"116.475762, 39.869467"
"116.475762, 39.869467"
"116.475762, 39.869467"
"116.475762, 39.869467"
"116.475762, 39.869467"
"116.475877, 39.869246"
"116.475867, 39.868299"
"116.475844, 39.867779"
"116.475847, 39.867701"
"116.475832, 39.866736"
"116.475021, 39.866553"
"116.473587, 39.866555"
"116.472551, 39.866555"
"116.471876, 39.866558"
"116.471856, 39.866558"
"116.471856, 39.866558"
"116.471856, 39.866558"
"116.471856, 39.866558"
"116.471382, 39.866586"
"116.470214, 39.866595"
"116.469937, 39.866603"
"116.469359, 39.866581"
"116.467734, 39.8666"
"116.466495, 39.866648"
"116.465658, 39.866674"
"116.46501, 39.866636"
"116.461578, 39.869761"
"116.460283, 39.870089"
"116.45792, 39.870099"
"116.457183, 39.870096"
"116.455726, 39.870121"
"116.455403, 39.870121"
"116.455403, 39.870122"
"116.455403, 39.870122"
"116.455403, 39.870122"
"116.455403, 39.870122"
"116.455403, 39.870122"
"116.454221, 39.870144"
"116.452878, 39.870182"
"116.452678, 39.870167"
"116.452678, 39.870167"
"116.451976, 39.870131"
"116.450838, 39.870117"
"116.450368, 39.870122"
"116.450078, 39.870127"
"116.448488, 39.870134"
"116.447514, 39.870144"
"116.447456, 39.870142"
"116.447456, 39.870142"
"116.446753, 39.870174"
"116.446723, 39.870174"
"116.446581, 39.870142"
"116.445184, 39.870156"
"116.444996, 39.870157"
"116.444996, 39.870157"
"116.444996, 39.870157"
"116.444709, 39.870202"
"116.444688, 39.871047"
"116.444684, 39.871959"
"116.444674, 39.872617"
"116.444674, 39.873411"
"116.444684, 39.874081"
"116.444699, 39.874386"
"116.444629, 39.874886"
"116.443324, 39.874876"
"116.442023, 39.874909"
"116.441561, 39.874926"
"116.440628, 39.874902"
"116.439403, 39.874962"
"116.439913, 39.876217"
"116.440276, 39.878026"
"116.440229, 39.878592"
"116.440228, 39.878607"
"116.440194, 39.878736"
"116.439939, 39.879559"
"116.439663, 39.880364"
"116.439376, 39.882122"
"116.439161, 39.884069"
"116.439698, 39.884564"
"116.439706, 39.883398"
"116.438234, 39.883334"
"116.438108, 39.884558"
"116.438863, 39.884464"
"116.438958, 39.883443"
"116.439003, 39.883176"
"116.439028, 39.883336"
"116.439056, 39.882987"
"116.439283, 39.881436"
"116.439696, 39.879197"
"116.439879, 39.877009"
"116.438868, 39.874871"
"116.438614, 39.874327"
"116.438616, 39.874324"
